3.4553	0.01036
3.45555	-0.00599
3.45579	0.03223
3.45603	0.08742
3.45628	0.13834
3.45652	0.12785
3.45677	0.05173
3.45701	0.01348
3.45725	0.04655
3.4575	0.08786
3.45774	0.07946
3.45798	0.05099
3.45823	0.05417
3.45847	0.06448
3.45872	0.04449
3.45896	0.01352
3.4592	0.02361
3.45945	-0.02229
3.45969	-0.04981
3.45994	-0.02568
3.46018	-0.02894
3.46042	-0.02984
3.46067	-0.01163
3.46091	-0.01408
3.46115	0.00213
3.4614	0.00722
3.46164	0.00845
3.46189	0.02176
3.46213	0.04428
3.46237	0.03564
3.46262	0.04125
3.46286	0.02791
3.46311	0.03311
3.46335	0.0483
3.46359	0.06326
3.46384	0.0866
3.46408	0.13462
3.46432	0.13207
3.46457	0.07874
3.46481	0.01891
3.46506	0.00776
3.4653	-0.03171
3.46554	-0.10751
3.46579	-0.08144
3.46603	-0.10669
3.46628	-0.1314
3.46652	-0.07469
3.46676	-0.01067
3.46701	-0.00684
3.46725	-0.03832
3.46749	-0.09226
3.46774	-0.0608
3.46798	0.01832
3.46823	0.03667
3.46847	0.01346
3.46871	-0.02546
3.46896	-0.05471
3.4692	-0.05708
3.46945	-0.05522
3.46969	-0.02199
3.46993	0
3.47018	0.01785
3.47042	0.00763
3.47067	0.04754
3.47091	0.04106
3.47115	-0.00243
3.4714	-0.0303
3.47164	-0.03266
3.47188	0.01237
3.47213	0.03526
3.47237	0.04361
3.47262	0.06925
3.47286	0.11392
3.4731	0.13791
3.47335	0.12659
3.47359	0.09441
3.47384	0.08631
3.47408	0.11961
3.47432	0.11786
3.47457	0.1239
3.47481	0.12408
3.47505	0.09872
3.4753	0.07506
3.47554	0.09879
3.47579	0.11754
3.47603	0.17531
3.47627	0.15911
3.47652	0.06818
3.47676	0.01295
3.47701	-1.80E-04
3.47725	0.02844
3.47749	0.08329
3.47774	0.03365
3.47798	-0.00798
3.47822	0.03064
3.47847	0.11386
3.47871	0.18769
3.47896	0.17002
3.4792	0.14269
3.47944	0.12717
3.47969	0.11544
3.47993	0.11517
3.48018	0.13155
3.48042	0.12035
3.48066	0.11515
3.48091	0.13288
3.48115	0.14174
3.48139	0.14394
3.48164	0.17968
3.48188	0.1388
3.48213	0.08849
3.48237	0.06666
3.48261	0.06852
3.48286	0.086
3.4831	0.07158
3.48335	0.06692
3.48359	0.06538
3.48383	0.0595
3.48408	0.05134
3.48432	0.02265
3.48456	0.03539
3.48481	0.05628
3.48505	0.03756
3.4853	0.02812
3.48554	0.02773
3.48578	0.00702
3.48603	0.01871
3.48627	0.03822
3.48652	0.11564
3.48676	0.1362
3.487	0.10812
3.48725	0.07374
3.48749	0.0944
3.48773	0.14766
3.48798	0.15335
3.48822	0.17551
3.48847	0.1589
3.48871	0.1438
3.48895	0.10991
3.4892	0.09035
3.48944	0.1109
3.48969	0.14089
3.48993	0.14213
3.49017	0.11869
3.49042	0.06304
3.49066	0.06216
3.4909	0.09226
3.49115	0.07667
3.49139	0.08649
3.49164	0.09755
3.49188	0.12987
3.49212	0.12701
3.49237	0.11987
3.49261	0.10787
3.49286	0.07113
3.4931	0.0528
3.49334	0.08596
3.49359	0.17149
3.49383	0.22159
3.49408	0.2074
3.49432	0.18335
3.49456	0.13367
3.49481	0.1162
3.49505	0.14239
3.49529	0.1674
3.49554	0.17504
3.49578	0.15913
3.49603	0.17415
3.49627	0.16894
3.49651	0.15388
3.49676	0.19213
3.497	0.16649
3.49725	0.17198
3.49749	0.16172
3.49773	0.14232
3.49798	0.14646
3.49822	0.16301
3.49846	0.12711
3.49871	0.14299
3.49895	0.20129
3.4992	0.16462
3.49944	0.12606
3.49968	0.1332
3.49993	0.20333
3.50017	0.23666
3.50042	0.23682
3.50066	0.2439
3.5009	0.22368
3.50115	0.1663
3.50139	0.14509
3.50163	0.12354
3.50188	0.10321
3.50212	0.08464
3.50237	0.05021
3.50261	0.06561
3.50285	0.09872
3.5031	0.1409
3.50334	0.22532
3.50359	0.28634
3.50383	0.27262
3.50407	0.28125
3.50432	0.31432
3.50456	0.26314
3.5048	0.21198
3.50505	0.19582
3.50529	0.24273
3.50554	0.25302
3.50578	0.20318
3.50602	0.19873
3.50627	0.25005
3.50651	0.22224
3.50676	0.19803
3.507	0.20729
3.50724	0.21775
3.50749	0.19226
3.50773	0.17358
3.50797	0.21828
3.50822	0.23327
3.50846	0.20629
3.50871	0.20603
3.50895	0.22357
3.50919	0.20797
3.50944	0.18815
3.50968	0.19361
3.50993	0.20691
3.51017	0.16913
3.51041	0.11611
3.51066	0.08366
3.5109	0.11771
3.51114	0.13087
3.51139	0.15537
3.51163	0.15069
3.51188	0.15945
3.51212	0.21299
3.51236	0.27965
3.51261	0.2892
3.51285	0.27085
3.5131	0.15863
3.51334	0.07487
3.51358	0.10975
3.51383	0.16996
3.51407	0.18958
3.51431	0.15737
3.51456	0.18277
3.5148	0.1814
3.51505	0.19329
3.51529	0.17462
3.51553	0.2005
3.51578	0.16701
3.51602	0.18406
3.51627	0.22909
3.51651	0.22015
3.51675	0.2514
3.517	0.25243
3.51724	0.20557
3.51748	0.14303
3.51773	0.14523
3.51797	0.09678
3.51822	0.15417
3.51846	0.22349
3.5187	0.26935
3.51895	0.27012
3.51919	0.2442
3.51944	0.25709
3.51968	0.2583
3.51992	0.25045
3.52017	0.23159
3.52041	0.20137
3.52066	0.19185
3.5209	0.20168
3.52114	0.17569
3.52139	0.17645
3.52163	0.19353
3.52187	0.2123
3.52212	0.22217
3.52236	0.1984
3.52261	0.20523
3.52285	0.24931
3.52309	0.25198
3.52334	0.25017
3.52358	0.22897
3.52383	0.15548
3.52407	0.21717
3.52431	0.28728
3.52456	0.28828
3.5248	0.33389
3.52504	0.35983
3.52529	0.37309
3.52553	0.35261
3.52578	0.32206
3.52602	0.31183
3.52626	0.30936
3.52651	0.33245
3.52675	0.31625
3.527	0.24616
3.52724	0.17616
3.52748	0.14821
3.52773	0.1818
3.52797	0.20324
3.52821	0.23968
3.52846	0.23159
3.5287	0.18763
3.52895	0.21016
3.52919	0.20871
3.52943	0.19447
3.52968	0.20035
3.52992	0.19954
3.53017	0.17638
3.53041	0.15564
3.53065	0.21163
3.5309	0.24598
3.53114	0.23985
3.53138	0.21974
3.53163	0.17439
3.53187	0.14241
3.53212	0.14008
3.53236	0.18221
3.5326	0.18856
3.53285	0.18334
3.53309	0.25264
3.53334	0.2869
3.53358	0.25252
3.53382	0.20605
3.53407	0.21426
3.53431	0.23209
3.53455	0.22733
3.5348	0.19802
3.53504	0.17182
3.53529	0.22905
3.53553	0.28611
3.53577	0.31764
3.53602	0.32368
3.53626	0.33877
3.53651	0.37086
3.53675	0.39358
3.53699	0.39438
3.53724	0.37643
3.53748	0.33379
3.53772	0.34213
3.53797	0.35333
3.53821	0.34883
3.53846	0.31519
3.5387	0.27104
3.53894	0.27952
3.53919	0.319
3.53943	0.25234
3.53968	0.19275
3.53992	0.23533
3.54016	0.30073
3.54041	0.38332
3.54065	0.42146
3.54089	0.37967
3.54114	0.30036
3.54138	0.26627
3.54163	0.25792
3.54187	0.30551
3.54211	0.31789
3.54236	0.33271
3.5426	0.36225
3.54285	0.33672
3.54309	0.28176
3.54333	0.27214
3.54358	0.30685
3.54382	0.38031
3.54407	0.42163
3.54431	0.39309
3.54455	0.38009
3.5448	0.43712
3.54504	0.44434
3.54528	0.38089
3.54553	0.38677
3.54577	0.36521
3.54602	0.34976
3.54626	0.33834
3.5465	0.35611
3.54675	0.42239
3.54699	0.41425
3.54724	0.41851
3.54748	0.39058
3.54772	0.34173
3.54797	0.36802
3.54821	0.37201
3.54845	0.37498
3.5487	0.38553
3.54894	0.407
3.54919	0.38726
3.54943	0.36883
3.54967	0.39132
3.54992	0.40167
3.55016	0.41923
3.55041	0.4372
3.55065	0.47443
3.55089	0.4753
3.55114	0.43954
3.55138	0.4279
3.55162	0.44886
3.55187	0.41778
3.55211	0.37693
3.55236	0.43952
3.5526	0.47211
3.55284	0.50961
3.55309	0.55064
3.55333	0.57287
3.55358	0.57568
3.55382	0.50572
3.55406	0.50154
3.55431	0.55034
3.55455	0.55124
3.55479	0.55544
3.55504	0.54566
3.55528	0.53466
3.55553	0.54827
3.55577	0.58449
3.55601	0.66498
3.55626	0.70046
3.5565	0.70697
3.55675	0.73611
3.55699	0.71533
3.55723	0.57867
3.55748	0.52905
3.55772	0.56525
3.55796	0.58314
3.55821	0.59709
3.55845	0.59969
3.5587	0.63379
3.55894	0.63188
3.55918	0.62847
3.55943	0.65838
3.55967	0.64116
3.55992	0.61771
3.56016	0.61163
3.5604	0.63463
3.56065	0.64538
3.56089	0.60926
3.56113	0.59782
3.56138	0.64612
3.56162	0.66379
3.56187	0.62291
3.56211	0.58965
3.56235	0.58508
3.5626	0.59129
3.56284	0.62703
3.56309	0.67301
3.56333	0.64946
3.56357	0.64459
3.56382	0.68902
3.56406	0.72112
3.5643	0.66799
3.56455	0.62467
3.56479	0.68732
3.56504	0.77976
3.56528	0.82062
3.56552	0.84827
3.56577	0.8278
3.56601	0.77186
3.56626	0.72292
3.5665	0.71754
3.56674	0.76621
3.56699	0.87132
3.56723	0.9106
3.56747	0.91031
3.56772	0.88583
3.56796	0.82785
3.56821	0.82111
3.56845	0.81786
3.56869	0.89054
3.56894	0.94078
3.56918	0.95551
3.56943	0.96056
3.56967	0.94697
3.56991	0.89105
3.57016	0.92876
3.5704	0.98994
3.57065	0.96388
3.57089	0.99849
3.57113	1.08055
3.57138	1.07491
3.57162	1.03711
3.57186	0.99752
3.57211	1.02905
3.57235	1.05926
3.5726	1.04714
3.57284	1.04056
3.57308	1.06942
3.57333	1.03528
3.57357	1.01293
3.57382	1.04733
3.57406	1.07887
3.5743	1.05687
3.57455	1.085
3.57479	1.14023
3.57503	1.17874
3.57528	1.15803
3.57552	1.12056
3.57577	1.09698
3.57601	1.10406
3.57625	1.13773
3.5765	1.16289
3.57674	1.19397
3.57699	1.18863
3.57723	1.20388
3.57747	1.20251
3.57772	1.22718
3.57796	1.19183
3.5782	1.13253
3.57845	1.14463
3.57869	1.12742
3.57894	1.1201
3.57918	1.09178
3.57942	1.08619
3.57967	1.11626
3.57991	1.16316
3.58016	1.18938
3.5804	1.18693
3.58064	1.19577
3.58089	1.206
3.58113	1.2124
3.58137	1.21333
3.58162	1.21777
3.58186	1.15945
3.58211	1.10506
3.58235	1.16801
3.58259	1.20657
3.58284	1.1879
3.58308	1.1639
3.58333	1.15419
3.58357	1.15226
3.58381	1.20683
3.58406	1.2515
3.5843	1.256
3.58454	1.25695
3.58479	1.26169
3.58503	1.22111
3.58528	1.19278
3.58552	1.21399
3.58576	1.28138
3.58601	1.3681
3.58625	1.35215
3.5865	1.29996
3.58674	1.26517
3.58698	1.19747
3.58723	1.12524
3.58747	1.10487
3.58771	1.14941
3.58796	1.22313
3.5882	1.22604
3.58845	1.20189
3.58869	1.13836
3.58893	1.08673
3.58918	1.10975
3.58942	1.09425
3.58967	1.08323
3.58991	1.05739
3.59015	1.00154
3.5904	0.98126
3.59064	0.9956
3.59088	0.98762
3.59113	1.01058
3.59137	1.04971
3.59162	1.0963
3.59186	1.11405
3.5921	1.08571
3.59235	1.03006
3.59259	1.05126
3.59284	1.06683
3.59308	1.05082
3.59332	1.05011
3.59357	1.04087
3.59381	1.04602
3.59406	1.02564
3.5943	1.02323
3.59454	1.0741
3.59479	1.08371
3.59503	1.05633
3.59527	1.04716
3.59552	1.07366
3.59576	1.08085
3.59601	1.07512
3.59625	1.08584
3.59649	1.12494
3.59674	1.22327
3.59698	1.21513
3.59723	1.19185
3.59747	1.22104
3.59771	1.2226
3.59796	1.20595
3.5982	1.23766
3.59844	1.23716
3.59869	1.26001
3.59893	1.26357
3.59918	1.21275
3.59942	1.15694
3.59966	1.17893
3.59991	1.25929
3.60015	1.32433
3.6004	1.32298
3.60064	1.29194
3.60088	1.24473
3.60113	1.25098
3.60137	1.25931
3.60161	1.2197
3.60186	1.211
3.6021	1.20829
3.60235	1.12687
3.60259	1.10726
3.60283	1.14387
3.60308	1.2285
3.60332	1.2865
3.60357	1.32444
3.60381	1.32199
3.60405	1.29863
3.6043	1.32345
3.60454	1.31749
3.60478	1.26423
3.60503	1.23805
3.60527	1.24939
3.60552	1.29181
3.60576	1.34542
3.606	1.3922
3.60625	1.36254
3.60649	1.34752
3.60674	1.35988
3.60698	1.34016
3.60722	1.3017
3.60747	1.32709
3.60771	1.31087
3.60795	1.28147
3.6082	1.25394
3.60844	1.27258
3.60869	1.309
3.60893	1.33794
3.60917	1.36188
3.60942	1.38423
3.60966	1.42267
3.60991	1.48327
3.61015	1.48226
3.61039	1.42558
3.61064	1.45374
3.61088	1.48076
3.61112	1.50821
3.61137	1.49578
3.61161	1.56785
3.61186	1.58752
3.6121	1.63152
3.61234	1.70521
3.61259	1.75539
3.61283	1.78351
3.61308	1.79765
3.61332	1.76721
3.61356	1.71009
3.61381	1.71209
3.61405	1.72284
3.61429	1.68847
3.61454	1.67725
3.61478	1.73341
3.61503	1.7742
3.61527	1.74985
3.61551	1.71923
3.61576	1.73917
3.616	1.73294
3.61625	1.78141
3.61649	1.77388
3.61673	1.74893
3.61698	1.78463
3.61722	1.83942
3.61746	1.87383
3.61771	1.87703
3.61795	1.88529
3.6182	1.93559
3.61844	2.02874
3.61868	2.10934
3.61893	2.12347
3.61917	2.10427
3.61942	2.13838
3.61966	2.18427
3.6199	2.18415
3.62015	2.1708
3.62039	2.13901
3.62064	2.11444
3.62088	2.13334
3.62112	2.17559
3.62137	2.1999
3.62161	2.17731
3.62185	2.21439
3.6221	2.24898
3.62234	2.23148
3.62259	2.24669
3.62283	2.18744
3.62307	2.09463
3.62332	2.09906
3.62356	2.11817
3.62381	2.10151
3.62405	2.15111
3.62429	2.17786
3.62454	2.22451
3.62478	2.2383
3.62502	2.2636
3.62527	2.31033
3.62551	2.35143
3.62576	2.32824
3.626	2.37527
3.62624	2.42387
3.62649	2.46588
3.62673	2.47067
3.62698	2.47749
3.62722	2.4728
3.62746	2.45865
3.62771	2.5281
3.62795	2.49972
3.62819	2.42618
3.62844	2.44205
3.62868	2.44926
3.62893	2.41615
3.62917	2.39184
3.62941	2.33164
3.62966	2.33911
3.6299	2.36901
3.63015	2.38217
3.63039	2.36753
3.63063	2.26719
3.63088	2.23715
3.63112	2.32062
3.63136	2.35757
3.63161	2.32039
3.63185	2.31381
3.6321	2.30492
3.63234	2.31135
3.63258	2.32497
3.63283	2.33032
3.63307	2.32902
3.63332	2.37829
3.63356	2.40302
3.6338	2.35997
3.63405	2.32984
3.63429	2.31959
3.63453	2.40484
3.63478	2.45374
3.63502	2.43894
3.63527	2.41404
3.63551	2.46863
3.63575	2.51716
3.636	2.56856
3.63624	2.62021
3.63649	2.64067
3.63673	2.62279
3.63697	2.64121
3.63722	2.68497
3.63746	2.68319
3.6377	2.6126
3.63795	2.61822
3.63819	2.64612
3.63844	2.68548
3.63868	2.65075
3.63892	2.59892
3.63917	2.59151
3.63941	2.60676
3.63966	2.61771
3.6399	2.64586
3.64014	2.63012
3.64039	2.60696
3.64063	2.55639
3.64087	2.55074
3.64112	2.58101
3.64136	2.61522
3.64161	2.63268
3.64185	2.61405
3.64209	2.60707
3.64234	2.56144
3.64258	2.56985
3.64283	2.62415
3.64307	2.62736
3.64331	2.6799
3.64356	2.74296
3.6438	2.74334
3.64405	2.78929
3.64429	2.83225
3.64453	2.84866
3.64478	2.84547
3.64502	2.84323
3.64526	2.90674
3.64551	2.96811
3.64575	2.9844
3.646	3.00686
3.64624	3.05796
3.64648	3.12677
3.64673	3.17322
3.64697	3.20065
3.64722	3.20073
3.64746	3.24292
3.6477	3.30843
3.64795	3.3021
3.64819	3.28882
3.64843	3.31375
3.64868	3.325
3.64892	3.36848
3.64917	3.41467
3.64941	3.44012
3.64965	3.45564
3.6499	3.51292
3.65014	3.55081
3.65039	3.54815
3.65063	3.59562
3.65087	3.64473
3.65112	3.58296
3.65136	3.5214
3.6516	3.48871
3.65185	3.49208
3.65209	3.54828
3.65234	3.56978
3.65258	3.62654
3.65282	3.61104
3.65307	3.57207
3.65331	3.59275
3.65356	3.72497
3.6538	3.77707
3.65404	3.74027
3.65429	3.73564
3.65453	3.75574
3.65477	3.77164
3.65502	3.78711
3.65526	3.82748
3.65551	3.84343
3.65575	3.84361
3.65599	3.86303
3.65624	3.88111
3.65648	3.89016
3.65673	3.917
3.65697	3.93202
3.65721	3.97945
3.65746	4.01536
3.6577	4.03362
3.65794	4.07664
3.65819	4.16488
3.65843	4.25012
3.65868	4.34301
3.65892	4.39165
3.65916	4.40127
3.65941	4.37208
3.65965	4.38405
3.6599	4.49206
3.66014	4.53966
3.66038	4.55504
3.66063	4.57662
3.66087	4.62752
3.66111	4.64049
3.66136	4.64158
3.6616	4.74304
3.66185	4.83917
3.66209	4.87365
3.66233	4.90976
3.66258	4.95184
3.66282	4.97783
3.66307	5.05499
3.66331	5.12958
3.66355	5.20347
3.6638	5.24319
3.66404	5.31311
3.66428	5.36391
3.66453	5.37686
3.66477	5.41154
3.66502	5.41709
3.66526	5.43602
3.6655	5.48064
3.66575	5.49827
3.66599	5.52917
3.66624	5.59589
3.66648	5.69011
3.66672	5.73358
3.66697	5.81977
3.66721	5.90871
3.66745	5.94661
3.6677	5.97726
3.66794	5.99811
3.66819	6.02438
3.66843	6.05793
3.66867	6.11817
3.66892	6.18172
3.66916	6.259
3.66941	6.31853
3.66965	6.38975
3.66989	6.46446
3.67014	6.53797
3.67038	6.61067
3.67063	6.62164
3.67087	6.64488
3.67111	6.65928
3.67136	6.71894
3.6716	6.83295
3.67184	6.93346
3.67209	6.98731
3.67233	7.07737
3.67258	7.19144
3.67282	7.30329
3.67306	7.42185
3.67331	7.52008
3.67355	7.64663
3.6738	7.77424
3.67404	7.90885
3.67428	8.04302
3.67453	8.1931
3.67477	8.32662
3.67501	8.41601
3.67526	8.50749
3.6755	8.64728
3.67575	8.7986
3.67599	8.88313
3.67623	9.01787
3.67648	9.1887
3.67672	9.37207
3.67697	9.50197
3.67721	9.61197
3.67745	9.73677
3.6777	9.83546
3.67794	9.93876
3.67818	10.02665
3.67843	10.12335
3.67867	10.22874
3.67892	10.37484
3.67916	10.52054
3.6794	10.62613
3.67965	10.67103
3.67989	10.68782
3.68014	10.79492
3.68038	10.90191
3.68062	10.94191
3.68087	11.04821
3.68111	11.1904
3.68135	11.2615
3.6816	11.32669
3.68184	11.47869
3.68209	11.72368
3.68233	11.97158
3.68257	12.11668
3.68282	12.24667
3.68306	12.40947
3.68331	12.61536
3.68355	12.82016
3.68379	13.03375
3.68404	13.28325
3.68428	13.57525
3.68452	13.83294
3.68477	14.05494
3.68501	14.26253
3.68526	14.51683
3.6855	14.75322
3.68574	14.95682
3.68599	15.17302
3.68623	15.48701
3.68648	15.76911
3.68672	16.0404
3.68696	16.34
3.68721	16.61889
3.68745	16.96949
3.68769	17.36269
3.68794	17.72648
3.68818	18.13508
3.68843	18.52837
3.68867	18.97877
3.68891	19.38336
3.68916	19.83156
3.6894	20.31546
3.68965	20.80215
3.68989	21.35215
3.69013	21.83404
3.69038	22.37674
3.69062	22.93083
3.69086	23.50363
3.69111	24.14903
3.69135	24.78852
3.6916	25.43262
3.69184	26.14691
3.69208	26.97611
3.69233	27.901
3.69257	28.9258
3.69282	30.0355
3.69306	31.35129
3.6933	32.99069
3.69355	34.84698
3.69379	36.91558
3.69404	39.32167
3.69428	42.14087
3.69452	45.36677
3.69477	49.11146
3.69501	53.43556
3.69525	58.45845
3.6955	64.22265
3.69574	70.78284
3.69599	78.36854
3.69623	87.14804
3.69647	97.39963
3.69672	109.16393
3.69696	122.39192
3.69721	136.76292
3.69745	151.77791
3.69769	166.77791
3.69794	181.06291
3.69818	194.1379
3.69842	205.9449
3.69867	216.41889
3.69891	225.53389
3.69916	233.21688
3.6994	239.21588
3.69964	243.35288
3.69989	245.40287
3.70013	245.17687
3.70038	242.54986
3.70062	237.56486
3.70086	230.51186
3.70111	221.42885
3.70135	210.26785
3.70159	196.97184
3.70184	181.41284
3.70208	163.87683
3.70233	145.11383
3.70257	126.29683
3.70281	108.80982
3.70306	93.62372
3.7033	80.93341
3.70355	70.55201
3.70379	62.1619
3.70403	55.4611
3.70428	50.0135
3.70452	45.63189
3.70476	42.05149
3.70501	39.11038
3.70525	36.67628
3.7055	34.56187
3.70574	32.73147
3.70598	31.13457
3.70623	29.78456
3.70647	28.60076
3.70672	27.52295
3.70696	26.60395
3.7072	25.75184
3.70745	24.92404
3.70769	24.20354
3.70793	23.50563
3.70818	22.87063
3.70842	22.33792
3.70867	21.85122
3.70891	21.43271
3.70915	20.99871
3.7094	20.57201
3.70964	20.2024
3.70989	19.8296
3.71013	19.45189
3.71037	19.03209
3.71062	18.63548
3.71086	18.28658
3.7111	17.93428
3.71135	17.55537
3.71159	17.22337
3.71184	16.87066
3.71208	16.56076
3.71232	16.30875
3.71257	16.01565
3.71281	15.72925
3.71306	15.44554
3.7133	15.17904
3.71354	14.93413
3.71379	14.67083
3.71403	14.43552
3.71427	14.27052
3.71452	14.08762
3.71476	13.96391
3.71501	13.81231
3.71525	13.5958
3.71549	13.3806
3.71574	13.16259
3.71598	12.94559
3.71623	12.78469
3.71647	12.57748
3.71671	12.41048
3.71696	12.21907
3.7172	12.06877
3.71744	11.89026
3.71769	11.67526
3.71793	11.55096
3.71818	11.43025
3.71842	11.27895
3.71866	11.12544
3.71891	10.96404
3.71915	10.85043
3.7194	10.77353
3.71964	10.62273
3.71988	10.46582
3.72013	10.27652
3.72037	10.11041
3.72062	9.99441
3.72086	9.8343
3.7211	9.7262
3.72135	9.6483
3.72159	9.53029
3.72183	9.35005
3.72208	9.18863
3.72232	9.0459
3.72257	8.90029
3.72281	8.80709
3.72305	8.75989
3.7233	8.69144
3.72354	8.59644
3.72379	8.49948
3.72403	8.38738
3.72427	8.31144
3.72452	8.29204
3.72476	8.23841
3.725	8.09099
3.72525	7.95001
3.72549	7.86212
3.72574	7.78925
3.72598	7.79458
3.72622	7.76823
3.72647	7.6352
3.72671	7.53823
3.72696	7.45064
3.7272	7.41974
3.72744	7.37465
3.72769	7.29694
3.72793	7.19299
3.72817	7.08167
3.72842	7.00174
3.72866	6.89561
3.72891	6.88169
3.72915	6.77947
3.72939	6.61329
3.72964	6.52128
3.72988	6.42909
3.73013	6.3381
3.73037	6.31938
3.73061	6.32272
3.73086	6.29753
3.7311	6.24241
3.73134	6.19832
3.73159	6.14413
3.73183	6.04615
3.73208	5.94248
3.73232	5.85708
3.73256	5.75613
3.73281	5.70666
3.73305	5.75716
3.7333	5.7118
3.73354	5.60631
3.73378	5.5297
3.73403	5.50852
3.73427	5.43407
3.73451	5.29609
3.73476	5.21378
3.735	5.23575
3.73525	5.28973
3.73549	5.29311
3.73573	5.2819
3.73598	5.21809
3.73622	5.18112
3.73647	5.14657
3.73671	5.07951
3.73695	4.97299
3.7372	4.86922
3.73744	4.81449
3.73768	4.75722
3.73793	4.72198
3.73817	4.71305
3.73842	4.68604
